Date,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Biking duration (ms),Inactive duration (ms),Walking duration (ms),Running duration (ms),Calisthenics duration (ms),Paced walking duration (ms)
2023-06-12,136,1993.518896997772,8142.598208278214,51.0,51,0.8014268278943634,1.9912989757599906,0.2501575156369456,11520,,,,,,5130000,342023,,
2023-06-13,116,1840.336568248124,6509.544961790409,38.0,37,0.5694885321982991,1.8882539848366044,0.2501575156369456,9337,,,,,,3335250,,,
2023-06-14,128,1867.7211537514804,6969.061957143939,35.0,35,0.5633921759689882,1.9642641730379806,0.2501575156369456,9900,,,,,,3234003,240843,,
2023-06-15,166,1872.1994872775642,7916.20274811741,33.0,33,0.5451796174979858,1.8378179727677801,0.2501575156369456,11243,,,,,,3580989,127605,,
2023-06-16,149,1860.2186084640402,6755.718291782344,22.0,20,0.4929579407960402,2.1413318233123353,0.2615283118022613,9760,,,,,,3650403,,,
2023-06-17,2,1646.0329617428183,75.72950246100262,,,0.32739074151868797,0.3411238721798063,0.2615283118022613,186,,,,,,47096,,,
2023-06-18,5,1643.249964237213,191.3567065821864,,,0.31235223066357765,0.34112389839450485,0.2501575156369456,355,,,,,,,,,
2023-06-19,153,1897.4725381887415,6977.707325965057,28.0,26,0.5321200176994233,1.9654787420070348,0.2615283118022613,10017,,,,,,3295571,440116,,
2023-06-20,105,1931.9922528408636,6224.260674239509,35.0,35,0.5064203229553035,1.6468338507263451,0.262585142981542,8744,,,,,,3145842,761006,,
2023-06-21,41,1773.4742046567676,2825.2608183562284,19.0,19,0.5095689550085114,1.5857134522688565,0.2615283118022613,4059,,,,,,2203754,,,
2023-06-22,157,1923.630179431967,7740.582359375824,37.0,37,0.6465337339501741,1.7104374436197771,0.2521873617333239,11009,,,,,,4744807,,,
2023-06-23,208,1922.3904402985931,9908.965300518888,30.0,30,0.571174439331423,2.0320352500499808,0.24926469182765482,14470,,,,,,4030477,303161,,
2023-06-24,43,1755.9321372675606,2545.776083501325,16.0,16,0.4185517030688265,1.594266317093662,0.27986120667588343,3680,,,,,,1906894,,,
2023-06-25,22,1690.7610926235882,917.1718983898245,1.0,1,0.47150378310603325,1.8096088475990832,0.2956407002982085,1388,,,,,,804020,,,
2023-06-26,63,1821.5842105487711,3431.903309284231,18.0,18,0.4019056445137827,1.9669385583280392,0.2956407002982085,4972,,,,,,3017851,,,
2023-06-27,41,1766.8211874470016,2669.324221290136,17.0,17,0.38589502163689376,1.5013122602812787,0.2956407002982085,3825,,,,,,2091167,,,
2023-06-28,,1643.2499642372131,,,,,,,23,,,,,,,,,
2023-06-29,9,1646.8053534617702,458.4589194817798,,,0.35934915108674226,1.4403979209990083,0.2501575156369456,863,,,,,,60167,,,
2023-06-30,,1643.2499642372131,15.009450938216737,,,0.2501575156369456,0.2501575156369456,0.2501575156369456,82,,,,,,,,,
2023-07-01,89,1874.0310143377126,5302.277122660073,29.0,29,0.45313029547660905,1.6737522355209375,0.24859433620983445,7568,,,,,,3905453,,,
2023-07-02,,1643.2499642372131,41.6171139650555,,,0.32406768557457355,0.3411238746856229,0.30701149646352416,124,,,,,,,,,
2023-07-03,101,1884.249300496514,5817.234486643499,35.0,35,0.6553622356561574,1.670994948599327,0.2501575156369456,8153,,,,,,4077450,,,
2023-07-04,,1643.2499642372131,17.056194247973565,,,0.28426990413289277,0.28426990413289277,0.28426990413289277,145,,,,,,,,,
2023-07-05,126,1966.5709886559341,7617.06238868199,55.0,55,0.5222156592022054,1.6564951458405384,0.27289910796757705,10420,,,,,,3660894,791663,,
2023-07-06,8,1670.4009524619016,160.32822593095153,6.0,6,0.5594318812080132,0.9530739743967219,0.2615283118022613,325,,,,429583,,,,,
2023-07-07,138,1861.1163851662664,7189.775728624728,42.0,42,0.5289308672125506,1.5466093874315656,0.2501575156369456,10088,,,,,,3340095,151638,,
2023-07-08,2,1643.2499642372131,141.01917196258245,,,0.3898538060489894,0.8281487455715588,0.27289910796757705,368,,,,,,,,,
2023-07-09,16,1704.9675207257228,876.8093185228905,4.0,4,0.3360662851717857,1.6744645522045771,0.2501575156369456,1306,,,,,,1044021,,,
2023-07-10,115,1840.5854963253405,6416.853060728616,36.0,36,0.5456891211337396,1.5370179098006205,0.2501575156369456,8899,,,,,,3021133,139186,,
2023-07-11,9,1660.6874257582017,551.5266767537997,1.0,1,0.3761447152725089,1.4749775684443869,0.27289910796757705,905,,,,,,295090,,,
2023-07-12,14,1658.2090388489232,461.7514626534864,,,0.33939240421198075,1.364578843245798,0.28426990413289277,798,,,,,,253149,,,
2023-07-13,1,1643.2499642372131,55.944317133353294,,,0.3070114999566328,0.3411238919456886,0.27289910796757705,154,,,,,,,,,
2023-07-14,7,1643.249964237213,286.4674274799716,,,0.3025376568016572,1.1506043370858714,0.2501575156369456,489,,,,,,,,,
2023-07-15,2,1643.2499642372131,66.88068334926893,,,1.109074460569576,1.364901902122293,0.3411238793254253,294,,,,,,,,,
2023-07-16,27,1672.158676021919,1525.7930263314606,6.0,6,0.5860923472771624,2.0000694947244853,0.2501575156369456,2281,,,,,,489216,,,
2023-07-17,5,1664.0421394818143,297.460027684659,,,0.371951910091446,0.7791358619488534,0.2615283118022613,566,,,,,,351861,,,
2023-07-18,2,1643.249964237213,150.9523410091221,,,0.35024936421397124,1.1667279460273239,0.34112385585023564,289,,,,,,,,,
2023-07-19,18,1710.4908096808308,206.04680366787733,14.0,14,0.3580663246922842,1.1413279613107055,0.27289910796757705,505,,,,950919,,120825,,,
2023-07-20,28,1678.7634766347805,1356.6202783599545,2.0,2,0.41136054664319033,2.004143686930524,0.2956407002982085,2056,,,,,,600695,,,
2023-07-21,157,1974.075789515722,9320.635641825402,51.0,51,0.5380428595738832,1.88494195818594,0.24395555521967088,13127,,,,,,5310707,125454,,
2023-07-22,2,1643.2499642372131,90.73895339921935,,,0.3797405093728661,0.6084100737226253,0.3297530887941556,222,,,,,,,,,
2023-07-23,13,1667.047595478608,663.345230512354,1.0,1,0.37780312817397815,1.8815685633852768,0.2614439803962141,994,,,,,,397743,,,
2023-07-24,67,1808.0016914437574,4113.67435376491,22.0,22,0.5470845187630518,2.020029929231737,0.2487592832205949,5816,,,,,,2474323,137177,,
2023-07-25,1,1648.0204034598644,79.82298908051628,,,0.33920262244788707,0.3411238808977172,0.2615283118022613,189,,,,,,80729,,,
2023-07-26,59,1760.0915187465325,3278.659329807139,19.0,19,0.39087723588699447,1.6290167009145846,0.2501575156369456,4593,,,,,,1977282,,,
2023-07-27,1,1643.2499642372131,113.93537757646342,,,0.31269084882989895,0.3411238784907518,0.2615283118022613,293,,,,,,,,,
2023-07-28,3,1643.249964237213,282.45057674644227,,,0.3424332054368037,0.524208370788009,0.2615283118022613,494,,,,,,,,,
2023-07-29,10,1657.2294445832995,546.0949328454407,,,0.32286925939111777,1.2562479005919112,0.2501575156369456,884,,,,,,236572,,,
2023-07-30,4,1643.2499642372134,201.72436565459316,,,0.3114903126367602,0.8431920141601614,0.2501575156369456,494,,,,,,,,,
2023-07-31,3,1651.464995157604,138.49629729354535,,,0.336593638066611,0.43638144783043753,0.3297530887941556,304,,,,,,139021,,,
2023-08-01,9,1660.45637410566,530.8445442140812,2.0,2,0.3765933008395498,1.6858791639857564,0.34112389098207246,902,,,,,,287192,,,
2023-08-02,28,1685.4257690353195,1565.3136166408005,7.0,6,0.35771683475810917,1.829226736017389,0.27520312723111684,2379,,,,,,691339,,,
2023-08-03,272,2225.8787043303187,13914.4561619625,62.0,62,0.5392180184715203,1.9602738768701102,0.2501575156369456,19747,,,,,,9859638,,,
2023-08-04,24,1692.6631202413228,1036.6070039406964,2.0,2,0.4588225925603403,1.3503358552722595,0.3183822926288399,1592,,,,,,836207,,,
2023-08-05,9,1651.691908492527,506.0676022445487,,,0.37140247342602645,1.3112207394806377,0.3411238655533137,888,,,,,,142861,,,
2023-08-06,14,1655.1165262831216,656.8657930045744,2.0,2,0.3619964709538301,1.3281866196621968,0.2501575156369456,1103,,,,,,200817,,,
2023-08-07,15,1685.780165236985,790.6789347925456,4.0,4,0.43331172849686667,1.6881673110848943,0.2501575156369456,1216,,,,,,719728,,,
2023-08-08,4,1647.8089722326893,163.58476548568484,,,0.5870674642314637,1.011030072120106,0.2615283118022613,348,,,,,,77151,,,
2023-08-09,3,1647.3576865194586,167.15070363014095,,,0.3890266272194745,0.46009237416548837,0.2615283118022613,324,,,,,,69514,,,
2023-08-10,4,1647.8717279518787,167.15070363014095,,,0.3325784751563834,0.420683483705597,0.2501575156369456,294,,,,,,78213,,,
2023-08-11,13,1679.8208833346878,717.0129002328995,2.0,2,0.49145923224638133,1.4233976730154148,0.3297530887941556,1087,,,,,,618880,,,
2023-08-12,7,1658.3423783470187,416.4665082765225,1.0,1,0.42875669817361844,2.1959623329824343,0.2956407002982085,624,,,,,,240021,,,
2023-08-13,1,1652.1078571812043,92.7856967089762,,,0.31695959238711546,0.34112385831711983,0.2501575156369456,228,,,,,,149900,,,
2023-08-14,59,1794.74038432456,3788.1848669910455,24.0,24,0.3889461277105561,2.2302419123235913,0.2501575156369456,5306,,,,,,2201069,158174,,
2023-08-15,,1643.2499642372131,109.15964318703084,,,0.33178814229529247,0.3411238690817058,0.2956407002982085,254,,,,,,,,,
2023-08-16,1,1647.7915991804841,105.74840433743611,,,0.3168154265318735,0.3411238932763967,0.27289910796757705,288,,,,,,76857,,,
2023-08-17,143,2037.8186423284517,7439.5952933292665,28.0,28,0.5465928011621451,1.6461802538630685,0.24794386727891382,10343,,,,,,3005929,1605225,,
2023-08-18,172,1831.3261691937696,8023.522022022323,13.0,13,0.5701888097218367,1.636594112968681,0.2501575156369456,11619,,,,,,1810584,599975,,
2023-08-19,10,1669.5745498755427,435.14325821925917,,,0.33080493855259313,1.4778101644573673,0.2501575156369456,757,,,,,,445485,,,
2023-08-20,19,1670.0278650706175,780.380269838486,2.0,2,0.3902186043742703,1.4260627208270416,0.3183822926288399,1228,,,,,,453156,,,
2023-08-21,162,1964.8986338740074,7437.164160118091,14.0,14,0.578765577128771,1.5883360091734922,0.2501575156369456,10893,,,,,,5121497,140654,,
2023-08-22,168,1897.482604524876,8406.505919540195,23.0,23,0.5709189414906038,1.6844324139875504,0.2501575156369456,12212,,,,,,3995577,122733,,
2023-08-23,124,1819.1786371776102,7228.145151496176,42.0,39,0.709984676041735,2.5098856410615378,0.2501575156369456,10007,,,,,,2705591,118758,,
2023-08-24,138,1966.347529757043,7433.950857654518,38.0,38,0.5034875263720541,1.5671405767796258,0.27289910796757705,10473,,,,,,3762761,745470,,
2023-08-25,144,1935.877701339911,7791.43089315688,43.0,43,0.5056772431897356,1.7698609745187381,0.2501575156369456,10918,,,,,,3969675,429543,,
2023-08-26,75,1845.1084477782902,4764.123569502108,30.0,30,0.6722251066131765,1.4710567362180729,0.2501575156369456,6683,,,,,,2266832,502464,,
2023-08-27,41,1725.5905776258767,1991.8913366693278,6.0,6,0.4174076358694959,1.9195522144038113,0.27289910796757705,3066,,,,,,1393429,,,
2023-08-28,116,1881.228054187209,6219.700577843136,32.0,32,0.5407380727150612,1.6583848487424087,0.2501575156369456,8664,,,,,,3569253,200253,,
2023-08-29,116,1869.4850667123153,6031.315565927965,25.0,25,0.5752963630969632,2.18295748933654,0.2501575156369456,8840,,,,,,3378397,196814,,
2023-08-30,97,1940.129303116461,5271.077585228484,31.0,31,0.6504195236296988,1.7712508979657677,0.2501575156369456,7315,,,,,,2205610,1232323,,
2023-08-31,134,1807.3721816870254,7337.576903726414,49.0,49,0.556297576913276,1.8981933603405692,0.2501575156369456,10355,,,,,,2762526,,,
2023-09-01,165,1958.012066134277,9257.623855973148,59.0,59,0.6588276875316935,1.7324786545344912,0.27289910796757705,12934,,,,,,4716726,266682,,
2023-09-02,3,1647.810094980961,123.48684635532862,,,0.3639958155777732,0.8113866946910899,0.2501575156369456,240,,,,,,77170,,,
2023-09-03,,1646.175196221245,36.8413795756229,,,0.3070114964635242,0.3183822926288399,0.2956407002982085,90,,,,,,49503,,,
2023-09-04,122,1882.5275988086153,7250.345231775952,43.0,43,0.605186303441189,1.6999504604350382,0.2501575156369456,10456,,,,,,4049236,,,
2023-09-05,96,1816.9931456536094,5854.75486059533,41.0,40,0.5703715285209802,1.9618018489377218,0.27289910796757705,8252,,,,,,2940215,,,
2023-09-06,167,1916.696650324324,8816.041053508208,44.0,44,0.6907016498141879,1.710535943395476,0.26286686823796673,12517,,,,,,4627473,,,
2023-09-07,2,1647.6012638024147,67.54252922197531,,,0.5114654893538358,0.6949154550408913,0.3411238614982959,170,,,,,,73636,,,
2023-09-08,107,1902.2795334827472,6300.5630652063055,40.0,40,0.6160027570890302,1.7935428459760048,0.2501575156369456,8662,,,,,,3734898,283593,,
2023-09-09,11,1667.0243952596488,559.7937901909913,1.0,1,0.4880612116457894,1.3154927486847026,0.27289910796757705,893,,,,,,402329,,,
2023-09-10,10,1659.7829648228644,495.77144891013444,2.0,2,0.31978866635545067,1.5160630082565587,0.2501575156369456,794,,,,,,279785,,,
2023-09-11,139,1859.794274899767,7823.538638774579,44.0,44,0.5332524546570798,2.3609840210709336,0.25329179453088957,10723,,,,,,3661226,,,
2023-09-12,118,1985.7576538093329,7694.716601493012,52.0,52,0.638754728458611,1.910078510547949,0.2578988078799681,10738,,,,,,5545628,107935,,
2023-09-13,162,1892.7867881806606,8291.592881546807,42.0,42,0.5246392748210877,1.6542564550268724,0.25840664948015196,11725,,,,,,4085119,60223,,
2023-09-14,183,1889.449120388449,8594.000984586904,45.0,45,0.5271953335601599,1.8027681858594828,0.24682437870438867,12105,,,,,,3665484,219008,,
2023-09-15,114,1881.9946790329311,6091.720075793177,37.0,37,0.6585449793365017,1.616993106310547,0.24561425998612182,8666,,,,,,4039968,,,
2023-09-16,1,1643.2499642372131,72.31826361140791,,,0.30725061170669776,0.3411238882548568,0.28426990413289277,153,,,,,,,,,
2023-09-17,3,1651.3596340961021,134.4046603481383,,,0.464052493571456,0.572183154715233,0.3411238784907518,322,,,,,,137238,,,
2023-09-18,112,1910.6271918489283,6698.296494281651,37.0,37,0.6478491259189587,1.6373251969573983,0.2525922720076587,9524,,,,,,4524761,,,
2023-09-19,82,1894.8248259827387,3367.1871920224144,52.0,51,0.6845603423274196,1.7930812475123825,0.2538970608507836,4815,,,,1677215,,2463441,,,
2023-09-20,105,1946.4589605992205,6257.9970784114585,45.0,45,0.5426514148135202,2.515369283530318,0.2501575156369456,8684,,,,,,4783291,152091,,
2023-09-21,125,1899.9960604931355,7606.809651457641,54.0,54,0.6471579173639241,1.7622393430880037,0.2501575156369456,10637,,,,,,4344853,,,
2023-09-22,155,1918.2231908497251,8494.171743903084,54.0,54,0.7728302620172544,2.157486511174201,0.2615283118022613,11791,,,,,,4644721,,,
2023-09-23,8,1664.3536714627253,596.1531975526256,1.0,1,0.4092989033795838,1.477306719781106,0.2615283118022613,1080,,,,,,357133,,,
2023-09-24,3,1643.2499642372131,158.96373039111364,,,0.34629555628315606,0.45823836564032183,0.2501575156369456,343,,,,,,,,,
2023-09-25,159,1897.0060016055234,8195.241290233247,46.0,45,0.6006196008213058,2.226495832492446,0.24590682914209855,11599,,,,,,4282045,,,
2023-09-26,214,2208.0790225778933,12353.112652090813,73.0,73,0.681566517144246,1.7540710398483343,0.2615283118022613,17266,,,,,,8473791,474244,,
2023-09-27,138,1918.883711602474,8305.178022255335,56.0,54,0.5134861259456889,2.2629152373074484,0.2501575156369456,11532,,,,,,4525447,60793,,
2023-09-28,10,1649.2556392576623,332.70702319736546,,,0.5009987082018345,1.4776458811688415,0.3411238690817058,669,,,,,,101633,,,
2023-09-29,6,1643.249964237213,255.4710829646569,,,0.34286188201403867,0.7036186834553105,0.27289910796757705,656,,,,,,,,,
2023-09-30,84,1822.0409969624548,5658.30728001428,40.0,40,0.5574985182793919,1.7854443724359974,0.2501575156369456,7642,,,,,,3025366,,,
2023-10-01,29,1709.2252180441187,1992.4057936699971,12.0,12,0.3969268738852995,1.684539479567582,0.2501575156369456,2919,,,,,,1104136,,,
2023-10-02,12,1670.8243072393907,667.7242552307546,1.0,1,0.34327822699971977,1.4818090824783836,0.2615283118022613,1196,,,,,,466634,,,
2023-10-03,123,1881.8123632676477,6534.284950476645,30.0,30,0.4498458785865901,1.6578137964101283,0.2501575156369456,9231,,,,,,3109770,405481,,
2023-10-04,119,1903.6807866621948,6655.709703855337,50.0,50,0.676531312946946,1.5939953623365664,0.2615283118022613,9520,,,,207001,,4010287,76745,,
2023-10-05,111,1884.615037282575,6150.681876742716,37.0,37,0.5374803360856943,1.8375189890430792,0.2537664160720726,8785,,,,,,4082633,,,
2023-10-06,114,1926.237089964917,6251.941891128747,32.0,32,0.5820988040071268,1.8215800656082093,0.2501575156369456,8975,,,,,,4788921,,,
2023-10-07,8,1669.148634989806,351.1990662700434,,,0.3921544942757079,1.1727264975965674,0.27289910796757705,574,,,,,,438277,,,
2023-10-08,3,1647.7255934005077,233.28669935444296,,,0.31285376560080624,0.5893780243297086,0.24861984533635212,537,,,,,,75740,,,
2023-10-09,91,1837.3796933680978,5611.745370051218,45.0,45,0.5131930801386115,1.7267557354825056,0.2501575156369456,7682,,,,,,3105082,77206,,
2023-10-10,66,1785.3339302221482,3989.5729402457478,28.0,28,0.7670744076998915,1.6533847764276337,0.26157773749880475,5636,,,,,,2404453,,,
2023-10-11,98,1842.7074469964468,5796.537837905543,39.0,39,0.5459064116474474,1.656609017115428,0.24922169776724923,8130,,,,,,3122128,110336,,
2023-10-12,170,1967.2187587283927,8933.894753136241,60.0,59,0.6079408311655733,2.3516690660262567,0.2501575156369456,12490,,,,468624,,4981221,,,
2023-10-13,149,1944.971467591148,7858.495012986829,38.0,38,0.5920066577378965,1.5937831572593195,0.26034461539442527,10956,,,,,,3781914,578928,,
2023-10-14,3,1653.0841163495008,286.54406336595594,,,0.3952016254068566,0.8400268853518643,0.2956407002982085,629,,,,,,166421,,,
2023-10-15,86,1859.8538715273571,4676.720146823229,25.0,21,0.4705234694442299,2.2420640043413784,0.2501575156369456,6458,,,,,,3656482,,,
2023-10-16,114,1907.0455500589344,6859.011636118072,48.0,48,0.5336711610058162,1.7693900993729919,0.2501575156369456,9447,,,,,,3373823,475988,,
2023-10-17,138,1883.6483536299006,7505.560507028116,50.0,50,0.7164948593939132,2.340625959037824,0.2501575156369456,10611,,,,,,4053856,,,
2023-10-18,156,1924.2729583287835,8577.33792765194,49.0,47,0.6101450040533127,1.8236438445275862,0.2501575156369456,12124,,,,,,4721312,,,
2023-10-19,116,1887.3911140789064,7127.299987677848,47.0,47,0.5721496558250219,1.7162464455189261,0.2589445443387935,10092,,,,,,4130750,,,
2023-10-20,107,1851.628491625754,6186.584689425291,44.0,42,0.48294317088061556,2.0035064340413573,0.2501575156369456,8632,,,,,,3520923,,,
2023-10-21,112,1920.9071945409717,6800.541344810521,41.0,41,0.49742948158985784,2.3403914908532726,0.24810551957945812,9609,,,,,,4275348,185119,,
2023-10-22,4,1664.8294814803849,296.7089775133153,,,0.32455789571863747,0.5425085152066745,0.2615283118022613,621,,,,,,365185,,,
2023-10-23,91,1843.6006916702756,4934.175660904453,27.0,26,0.6661656188181275,2.0890419235023416,0.2615283118022613,7032,,,,,,3206639,69974,,
2023-10-24,13,1646.196292070351,539.0071866949563,,,0.35582141351869534,0.8757016325638087,0.27289910796757705,924,,,,,,49860,,,
2023-10-25,130,2005.3282011375193,7948.1812103505235,57.0,57,0.7097312525809236,1.7646173781076642,0.2615283118022613,11058,,,,,,6126992,,,
2023-10-26,161,1932.4298898548077,8613.138823521465,39.0,39,0.5467466189588867,1.7113995806994047,0.2491613836286568,12366,,,,,,4892702,,,
2023-10-27,88,1799.083957041158,4915.312769546341,27.0,27,0.5109258324766296,1.8372686458060419,0.27289910796757705,7055,,,,,,2616065,,,
2023-10-28,13,1667.2552033074558,586.2790325536557,1.0,1,0.4571989081384844,1.495823230949007,0.3183822926288399,922,,,,,,406236,,,
2023-10-29,9,1664.5255165385338,407.31239216983363,,,0.31507657791594507,1.1459001680017966,0.2501575156369456,683,,,,,,360041,,,
2023-10-30,100,1844.6874164092683,6059.676484292974,36.0,36,0.48552443358486935,1.6684925156564938,0.2501575156369456,8511,,,,,,2959471,196498,,
2023-10-31,129,1895.3456697087506,6777.368342303551,36.0,36,0.5843551841865937,1.828003785010382,0.2501575156369456,9766,,,,,,4266157,,,
2023-11-01,139,1849.0134444283267,6988.012371929602,28.0,26,0.64662400658012,2.080543197929916,0.2501575156369456,10152,,,,,,2161161,576237,,
2023-11-02,114,1890.9019063021474,6351.683350178009,37.0,37,0.5719833074580737,1.76191053292049,0.2501575156369456,8882,,,,,,4167837,,,
2023-11-03,94,1870.0770245700019,5573.093179773731,40.0,40,0.5730750065507806,2.2773699951245168,0.24888746093219916,7667,,,,,,3158617,297290,,
2023-11-04,3,1647.8056630798885,190.347127807385,,,0.33362210399995323,0.8053833364973363,0.27289910796757705,400,,,,,,77095,,,
2023-11-05,11,1643.2499642372134,433.968650052715,,,0.4160483508756807,1.1252827160548946,0.30701149646352416,771,,,,,,,,,
2023-11-06,137,1881.7808201191929,6895.660064882454,32.0,31,0.5778018301445038,1.9747133092211082,0.2538818473304998,9964,,,,,,4036598,,,
2023-11-07,113,1940.1905349965907,6433.637244489862,42.0,39,0.5557482115617309,2.2115076933363333,0.2501575156369456,9049,,,,,,3772179,538609,,
2023-11-08,133,1861.552037642664,7056.708539480526,38.0,38,0.6203981495130617,1.7053928603383353,0.2615283118022613,9866,,,,,,3694275,,,
2023-11-09,170,1975.2593645069016,8998.917981746801,51.0,51,0.499176493015696,1.7114067283263552,0.2501575156369456,12960,,,,,,5618517,,,
2023-11-10,136,1926.402232463338,7826.499990318891,43.0,43,0.4871604743713654,1.739402962492783,0.2520777163873289,10880,,,,,,4790338,,,
2023-11-11,2,1643.2499642372131,98.92592663824668,,,0.3239314361285916,0.34112389839450485,0.3183822926288399,254,,,,,,,,,
2023-11-12,12,1679.0682119069274,577.4910275213098,2.0,2,0.3302142170399768,1.494493994118399,0.28062496143298415,898,,,,,,606143,,,
2023-11-13,93,1902.3970004972625,5071.957923611946,24.0,24,0.4772813920905699,1.8237782075316464,0.2501575156369456,7069,,,,,,3458006,403631,,
2023-11-14,3,1643.2499642372127,284.2842864091819,,,0.30735411134836726,0.35333643740171017,0.2615283118022613,528,,,,,,,,,
2023-11-15,,1646.0973720384081,98.45671251534492,,,0.3431715384283107,0.49863217349901084,0.3411238690817058,274,,,,,,48186,,,
2023-11-16,,1647.8077313003885,101.65491771792246,,,0.32468131029631686,0.34112389839450485,0.27289910796757705,258,,,,,,77130,,,
2023-11-17,206,2003.7394102454152,11264.22744602653,59.0,57,0.570697068961625,1.9154768564116869,0.2501575156369456,15618,,,,,,5542764,243445,,
2023-11-18,22,1675.6701637989495,1009.6286569673755,,,0.5661997544510406,1.3383754775786918,0.2501575156369456,1505,,,,,,548639,,,
2023-11-19,10,1669.633603151189,483.3172995000459,,,0.4482823782297102,1.0205607978529134,0.27289910796757705,820,,,,,,446484,,,
2023-11-20,145,1931.8297222311246,8399.876693057937,51.0,49,0.625201405073288,2.4954351024765584,0.2501575156369456,11801,,,,,,4418882,179090,,
2023-11-21,77,1865.2908985170207,5720.999265685712,51.0,51,0.5496258911691868,1.689473566786265,0.2473281463922688,7813,,,,,,3757547,,,
2023-11-22,152,2030.2645113233318,5682.22176930587,77.0,74,0.516362315386633,2.1673175099134676,0.2615283118022613,7871,,,,2822271,,3384772,62208,,
2023-11-23,3,1646.0261661611733,166.0985454347343,,,0.3825702761187819,0.5169926086937177,0.2956407002982085,279,,,,,,46981,,,
2023-11-24,99,1877.772778970006,5302.502302346581,24.0,24,0.5140308444170193,1.9362174725728378,0.2501575156369456,7408,,,,,,3362225,263360,,
2023-11-25,73,1706.0183466853823,3220.8799519459,17.0,17,0.578736050550643,1.8332615050692258,0.2615283118022613,4570,,,,,,1062215,,,
2023-11-26,2,1646.3159524099958,143.28202988686502,,,0.3397437308015465,0.3494598528651013,0.27289910796757705,307,,,,,,51885,,,
2023-11-27,116,1840.9823413775475,5610.70051193849,25.0,25,0.6627828363314587,2.2273045264281626,0.2501575156369456,7930,,,,,,2624525,315536,,
2023-11-28,47,1781.4768934269853,3071.8534702284765,24.0,24,0.5538660065099816,1.608286354423067,0.2615283118022613,4353,,,,,,2338894,,,
2023-11-29,150,1911.7937492011647,8461.138980406564,58.0,58,0.5403866619951442,1.7381061682044459,0.2504270248421353,11800,,,,,,4541564,,,
2023-11-30,145,1823.2876615815308,7870.990694789736,50.0,50,0.644886371012978,1.8058481584453248,0.2501575156369456,11126,,,,,,3034876,,,
2023-12-01,195,1885.1156254100997,9290.851333606244,44.0,43,0.6444591615598376,2.0868798542637133,0.2501575156369456,13190,,,,,,3457559,277856,,
2023-12-02,3,1643.2499642372131,234.69323285211624,,,0.3161089532266114,0.8527575631611259,0.2615283118022613,412,,,,,,,,,
2023-12-03,4,1643.2499642372134,255.16066594968456,,,0.3230565708991624,0.34112389839450485,0.2501575156369456,448,,,,,,,,,
2023-12-04,41,1743.828785312815,1913.397729228015,3.0,3,0.3994045828529798,1.5929617164762542,0.24859548272546617,2875,,,,,,1702072,,,
2023-12-05,10,1677.0090547323657,754.9762077825923,2.0,2,0.3414615103905215,1.677982943573723,0.28426990413289277,1137,,,,,,571297,,,
2023-12-06,4,1655.3386539711964,334.2241856966194,,,0.4842877139940238,1.1504081448712355,0.2615283118022613,599,,,,,,204574,,,
2023-12-07,10,1678.3537526098403,655.8409323362675,1.0,1,0.3782090933305629,1.5089081849444679,0.2615283118022613,1066,,,,,,594053,,,
2023-12-08,2,1643.249964237213,50.48633497400176,,,0.3411238575220498,0.3411238631275441,0.34112385191655553,188,,,,,,,,,
2023-12-09,11,1661.8968687469956,575.3717841433914,1.0,1,0.30708196982724945,1.8347184877656564,0.2615283118022613,841,,,,,,315557,,,
2023-12-10,2,1643.249964237213,69.58927253173215,,,0.34112387712237024,0.34112389839450485,0.34112385585023564,154,,,,,,,,,
2023-12-11,90,1892.8686742656657,5852.0045263492475,45.0,45,0.5570790298858302,1.6714576639696967,0.2445544758902133,8197,,,,,,4224238,,,
2023-12-12,,1643.2499642372134,32.74789295610925,,,0.31467251750078795,0.3411238793254253,0.28822115567615064,95,,,,,,,,,
2023-12-13,99,1827.9856745964973,5304.155400059146,33.0,33,0.6601880543276627,1.651523787237029,0.28426990413289277,7663,,,,,,3126241,,,
2023-12-14,27,1727.8006799392108,2052.2233275674903,18.0,18,0.4549873548013502,2.096809213181733,0.2615283118022613,2856,,,,,,1430833,,,
2023-12-15,91,1813.055248138773,4677.4441686312575,24.0,24,0.4626528267074922,1.6662716922988963,0.2501575156369456,6661,,,,,,2873576,,,
2023-12-16,,1643.2499642372131,71.63601584148898,,,0.3411238771588066,0.34112387996931626,0.3411238655533137,137,,,,,,,,,
2023-12-17,3,1647.800758442701,150.77675715208633,,,0.3452761772641674,0.3682631029309815,0.2745246365231998,309,,,,,,77012,,,
2023-12-18,92,1799.4920272487493,4559.113460634233,17.0,17,0.7196828086070866,1.7746103555478974,0.24853819947054356,6601,,,,,,2644047,,,
2023-12-19,24,1676.2190535931516,962.0283498287333,,,0.5498251416676011,1.547049927158317,0.28626203039701814,1435,,,,,,557928,,,
2023-12-20,13,1681.9992545793841,649.6918908840207,,,0.37819022476072484,1.6761643973314664,0.28426990413289277,994,,,,,,655745,,,
2023-12-21,11,1698.2333090049876,645.6256409547024,,,0.34378489391276384,2.0827840880342143,0.25001577172032813,1084,,,,,,930470,,,
